STATE_FISCAL_YEAR,COUNTY_NAME,PROVIDER_TYPE,FAC_FDR,COUNT
SFY2020-21,PLUMAS,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2020-21,PLUMAS,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2020-21,PLUMAS,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,0
SFY2020-21,PLUMAS,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2020-21,PLUMAS,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,3
SFY2020-21,PLUMAS,NON-LONG-TERM CARE,HOME HEALTH AGENCY,1
SFY2020-21,PLUMAS,NON-LONG-TERM CARE,HOSPICE,0
SFY2020-21,PLUMAS,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2020-21,PLUMAS,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,6
SFY2020-21,PLUMAS,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2020-21,PLUMAS,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2020-21,PLUMAS,NON-LONG-TERM CARE,REHABILITATION CLINIC,0
SFY2020-21,PLUMAS,NON-LONG-TERM CARE,SURGICAL CLINIC,0
SFY2020-21,RIVERSIDE,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,15
SFY2020-21,RIVERSIDE,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2020-21,RIVERSIDE,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,77
SFY2020-21,RIVERSIDE,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,1
SFY2020-21,RIVERSIDE,LONG-TERM CARE,SKILLED NURSING FACILITY,55
SFY2020-21,RIVERSIDE,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,3
SFY2020-21,RIVERSIDE,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,7
SFY2020-21,RIVERSIDE,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,1
SFY2020-21,RIVERSIDE,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,1
SFY2020-21,RIVERSIDE,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,41
SFY2020-21,RIVERSIDE,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,1
SFY2020-21,RIVERSIDE,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,21
SFY2020-21,RIVERSIDE,NON-LONG-TERM CARE,HOME HEALTH AGENCY,73
SFY2020-21,RIVERSIDE,NON-LONG-TERM CARE,HOSPICE,73
SFY2020-21,RIVERSIDE,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2020-21,RIVERSIDE,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,105
SFY2020-21,RIVERSIDE,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,1
SFY2020-21,RIVERSIDE,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2020-21,RIVERSIDE,NON-LONG-TERM CARE,REHABILITATION CLINIC,7
SFY2020-21,RIVERSIDE,NON-LONG-TERM CARE,SURGICAL CLINIC,48
SFY2020-21,SACRAMENTO,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,4
SFY2020-21,SACRAMENTO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2020-21,SACRAMENTO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,22
SFY2020-21,SACRAMENTO,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,2
SFY2020-21,SACRAMENTO,LONG-TERM CARE,SKILLED NURSING FACILITY,37
SFY2020-21,SACRAMENTO,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,3
SFY2020-21,SACRAMENTO,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,5
SFY2020-21,SACRAMENTO,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,1
SFY2020-21,SACRAMENTO,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2020-21,SACRAMENTO,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,31
SFY2020-21,SACRAMENTO,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,1
SFY2020-21,SACRAMENTO,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,12
SFY2020-21,SACRAMENTO,NON-LONG-TERM CARE,HOME HEALTH AGENCY,65
SFY2020-21,SACRAMENTO,NON-LONG-TERM CARE,HOSPICE,39
SFY2020-21,SACRAMENTO,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2020-21,SACRAMENTO,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,61
SFY2020-21,SACRAMENTO,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2020-21,SACRAMENTO,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2020-21,SACRAMENTO,NON-LONG-TERM CARE,REHABILITATION CLINIC,3
SFY2020-21,SACRAMENTO,NON-LONG-TERM CARE,SURGICAL CLINIC,17
SFY2020-21,SAN BENITO,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2020-21,SAN BENITO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2020-21,SAN BENITO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,0
SFY2020-21,SAN BENITO,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2020-21,SAN BENITO,LONG-TERM CARE,SKILLED NURSING FACILITY,2
SFY2020-21,SAN BENITO,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,0
SFY2020-21,SAN BENITO,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,0
SFY2020-21,SAN BENITO,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2020-21,SAN BENITO,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2020-21,SAN BENITO,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,0
SFY2020-21,SAN BENITO,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2020-21,SAN BENITO,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,1
SFY2020-21,SAN BENITO,NON-LONG-TERM CARE,HOME HEALTH AGENCY,1
SFY2020-21,SAN BENITO,NON-LONG-TERM CARE,HOSPICE,0
SFY2020-21,SAN BENITO,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2020-21,SAN BENITO,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,7
SFY2020-21,SAN BENITO,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2020-21,SAN BENITO,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2020-21,SAN BENITO,NON-LONG-TERM CARE,REHABILITATION CLINIC,0
SFY2020-21,SAN BENITO,NON-LONG-TERM CARE,SURGICAL CLINIC,0
SFY2020-21,SAN BERNARDINO,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,8
SFY2020-21,SAN BERNARDINO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,3
SFY2020-21,SAN BERNARDINO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,98
SFY2020-21,SAN BERNARDINO,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2020-21,SAN BERNARDINO,LONG-TERM CARE,SKILLED NURSING FACILITY,54
SFY2020-21,SAN BERNARDINO,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,6
SFY2020-21,SAN BERNARDINO,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,8
SFY2020-21,SAN BERNARDINO,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2020-21,SAN BERNARDINO,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2020-21,SAN BERNARDINO,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,46
SFY2020-21,SAN BERNARDINO,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2020-21,SAN BERNARDINO,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,26
SFY2020-21,SAN BERNARDINO,NON-LONG-TERM CARE,HOME HEALTH AGENCY,146
SFY2020-21,SAN BERNARDINO,NON-LONG-TERM CARE,HOSPICE,203
SFY2020-21,SAN BERNARDINO,NON-LONG-TERM CARE,HOSPICE FACILITY,1
SFY2020-21,SAN BERNARDINO,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,86
SFY2020-21,SAN BERNARDINO,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2020-21,SAN BERNARDINO,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2020-21,SAN BERNARDINO,NON-LONG-TERM CARE,REHABILITATION CLINIC,2
SFY2020-21,SAN BERNARDINO,NON-LONG-TERM CARE,SURGICAL CLINIC,32
SFY2020-21,SAN DIEGO,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,8
SFY2020-21,SAN DIEGO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2020-21,SAN DIEGO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,95
SFY2020-21,SAN DIEGO,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,2
SFY2020-21,SAN DIEGO,LONG-TERM CARE,SKILLED NURSING FACILITY,85
SFY2020-21,SAN DIEGO,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,12
SFY2020-21,SAN DIEGO,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,20
SFY2020-21,SAN DIEGO,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,3
SFY2020-21,SAN DIEGO,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,2
SFY2020-21,SAN DIEGO,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,40
SFY2020-21,SAN DIEGO,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,1
SFY2020-21,SAN DIEGO,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,28
SFY2020-21,SAN DIEGO,NON-LONG-TERM CARE,HOME HEALTH AGENCY,94
SFY2020-21,SAN DIEGO,NON-LONG-TERM CARE,HOSPICE,63
SFY2020-21,SAN DIEGO,NON-LONG-TERM CARE,HOSPICE FACILITY,4
SFY2020-21,SAN DIEGO,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,220
SFY2020-21,SAN DIEGO,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,2
SFY2020-21,SAN DIEGO,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2020-21,SAN DIEGO,NON-LONG-TERM CARE,REHABILITATION CLINIC,22
SFY2020-21,SAN DIEGO,NON-LONG-TERM CARE,SURGICAL CLINIC,50
SFY2020-21,SAN FRANCISCO,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2020-21,SAN FRANCISCO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2020-21,SAN FRANCISCO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,0
SFY2020-21,SAN FRANCISCO,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2020-21,SAN FRANCISCO,LONG-TERM CARE,SKILLED NURSING FACILITY,18
SFY2020-21,SAN FRANCISCO,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,7
SFY2020-21,SAN FRANCISCO,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,13
SFY2020-21,SAN FRANCISCO,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,1
SFY2020-21,SAN FRANCISCO,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2020-21,SAN FRANCISCO,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,15
SFY2020-21,SAN FRANCISCO,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2020-21,SAN FRANCISCO,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,15
SFY2020-21,SAN FRANCISCO,NON-LONG-TERM CARE,HOME HEALTH AGENCY,10
SFY2020-21,SAN FRANCISCO,NON-LONG-TERM CARE,HOSPICE,10
SFY2020-21,SAN FRANCISCO,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2020-21,SAN FRANCISCO,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,63
SFY2020-21,SAN FRANCISCO,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,1
SFY2020-21,SAN FRANCISCO,NON-LONG-TERM CARE,REFERRAL AGENCY,1
SFY2020-21,SAN FRANCISCO,NON-LONG-TERM CARE,REHABILITATION CLINIC,1
SFY2020-21,SAN FRANCISCO,NON-LONG-TERM CARE,SURGICAL CLINIC,10
SFY2020-21,SAN JOAQUIN,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,1
SFY2020-21,SAN JOAQUIN,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2020-21,SAN JOAQUIN,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,39
SFY2020-21,SAN JOAQUIN,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,1
SFY2020-21,SAN JOAQUIN,LONG-TERM CARE,SKILLED NURSING FACILITY,26
SFY2020-21,SAN JOAQUIN,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,1
SFY2020-21,SAN JOAQUIN,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,2
SFY2020-21,SAN JOAQUIN,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2020-21,SAN JOAQUIN,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2020-21,SAN JOAQUIN,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,19
SFY2020-21,SAN JOAQUIN,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,1
SFY2020-21,SAN JOAQUIN,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,7
SFY2020-21,SAN JOAQUIN,NON-LONG-TERM CARE,HOME HEALTH AGENCY,21
SFY2020-21,SAN JOAQUIN,NON-LONG-TERM CARE,HOSPICE,12
SFY2020-21,SAN JOAQUIN,NON-LONG-TERM CARE,HOSPICE FACILITY,1
SFY2020-21,SAN JOAQUIN,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,61
SFY2020-21,SAN JOAQUIN,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2020-21,SAN JOAQUIN,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2020-21,SAN JOAQUIN,NON-LONG-TERM CARE,REHABILITATION CLINIC,3
SFY2020-21,SAN JOAQUIN,NON-LONG-TERM CARE,SURGICAL CLINIC,9
SFY2020-21,SAN LUIS OBISPO,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2020-21,SAN LUIS OBISPO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,1
SFY2020-21,SAN LUIS OBISPO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,11
SFY2020-21,SAN LUIS OBISPO,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2020-21,SAN LUIS OBISPO,LONG-TERM CARE,SKILLED NURSING FACILITY,7
SFY2020-21,SAN LUIS OBISPO,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,1
SFY2020-21,SAN LUIS OBISPO,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,0
SFY2020-21,SAN LUIS OBISPO,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2020-21,SAN LUIS OBISPO,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2020-21,SAN LUIS OBISPO,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,4
SFY2020-21,SAN LUIS OBISPO,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,1
SFY2020-21,SAN LUIS OBISPO,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,4
SFY2020-21,SAN LUIS OBISPO,NON-LONG-TERM CARE,HOME HEALTH AGENCY,11
SFY2020-21,SAN LUIS OBISPO,NON-LONG-TERM CARE,HOSPICE,5
SFY2020-21,SAN LUIS OBISPO,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2020-21,SAN LUIS OBISPO,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,57
SFY2020-21,SAN LUIS OBISPO,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2020-21,SAN LUIS OBISPO,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2020-21,SAN LUIS OBISPO,NON-LONG-TERM CARE,REHABILITATION CLINIC,1
SFY2020-21,SAN LUIS OBISPO,NON-LONG-TERM CARE,SURGICAL CLINIC,13
SFY2020-21,SAN MATEO,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,2
SFY2020-21,SAN MATEO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2020-21,SAN MATEO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,33
SFY2020-21,SAN MATEO,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2020-21,SAN MATEO,LONG-TERM CARE,SKILLED NURSING FACILITY,17
SFY2020-21,SAN MATEO,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,3
SFY2020-21,SAN MATEO,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,2
SFY2020-21,SAN MATEO,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2020-21,SAN MATEO,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2020-21,SAN MATEO,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,14
SFY2020-21,SAN MATEO,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2020-21,SAN MATEO,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,7
SFY2020-21,SAN MATEO,NON-LONG-TERM CARE,HOME HEALTH AGENCY,30
SFY2020-21,SAN MATEO,NON-LONG-TERM CARE,HOSPICE,14
SFY2020-21,SAN MATEO,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2020-21,SAN MATEO,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,21
SFY2020-21,SAN MATEO,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2020-21,SAN MATEO,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2020-21,SAN MATEO,NON-LONG-TERM CARE,REHABILITATION CLINIC,2
SFY2020-21,SAN MATEO,NON-LONG-TERM CARE,SURGICAL CLINIC,11
SFY2020-21,SANTA BARBARA,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,1
SFY2020-21,SANTA BARBARA,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2020-21,SANTA BARBARA,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,8
SFY2020-21,SANTA BARBARA,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2020-21,SANTA BARBARA,LONG-TERM CARE,SKILLED NURSING FACILITY,14
SFY2020-21,SANTA BARBARA,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,2
SFY2020-21,SANTA BARBARA,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,1
SFY2020-21,SANTA BARBARA,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2020-21,SANTA BARBARA,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2020-21,SANTA BARBARA,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,5
SFY2020-21,SANTA BARBARA,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2020-21,SANTA BARBARA,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,6
SFY2020-21,SANTA BARBARA,NON-LONG-TERM CARE,HOME HEALTH AGENCY,12
SFY2020-21,SANTA BARBARA,NON-LONG-TERM CARE,HOSPICE,10
SFY2020-21,SANTA BARBARA,NON-LONG-TERM CARE,HOSPICE FACILITY,1
SFY2020-21,SANTA BARBARA,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,55
SFY2020-21,SANTA BARBARA,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2020-21,SANTA BARBARA,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2020-21,SANTA BARBARA,NON-LONG-TERM CARE,REHABILITATION CLINIC,2
SFY2020-21,SANTA BARBARA,NON-LONG-TERM CARE,SURGICAL CLINIC,18
SFY2020-21,SANTA CLARA,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,1
SFY2020-21,SANTA CLARA,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2020-21,SANTA CLARA,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,34
SFY2020-21,SANTA CLARA,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,3
SFY2020-21,SANTA CLARA,LONG-TERM CARE,SKILLED NURSING FACILITY,52
SFY2020-21,SANTA CLARA,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,6
SFY2020-21,SANTA CLARA,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,8
SFY2020-21,SANTA CLARA,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2020-21,SANTA CLARA,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2020-21,SANTA CLARA,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,36
SFY2020-21,SANTA CLARA,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2020-21,SANTA CLARA,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,16
SFY2020-21,SANTA CLARA,NON-LONG-TERM CARE,HOME HEALTH AGENCY,52
SFY2020-21,SANTA CLARA,NON-LONG-TERM CARE,HOSPICE,18
SFY2020-21,SANTA CLARA,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2020-21,SANTA CLARA,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,78
SFY2020-21,SANTA CLARA,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,2
SFY2020-21,SANTA CLARA,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2020-21,SANTA CLARA,NON-LONG-TERM CARE,REHABILITATION CLINIC,3
SFY2020-21,SANTA CLARA,NON-LONG-TERM CARE,SURGICAL CLINIC,37
SFY2020-21,SANTA CRUZ,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2020-21,SANTA CRUZ,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2020-21,SANTA CRUZ,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,0
SFY2020-21,SANTA CRUZ,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2020-21,SANTA CRUZ,LONG-TERM CARE,SKILLED NURSING FACILITY,7
SFY2020-21,SANTA CRUZ,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,1
SFY2020-21,SANTA CRUZ,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,1
SFY2020-21,SANTA CRUZ,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2020-21,SANTA CRUZ,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2020-21,SANTA CRUZ,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,4
SFY2020-21,SANTA CRUZ,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2020-21,SANTA CRUZ,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,3
SFY2020-21,SANTA CRUZ,NON-LONG-TERM CARE,HOME HEALTH AGENCY,2
SFY2020-21,SANTA CRUZ,NON-LONG-TERM CARE,HOSPICE,4
SFY2020-21,SANTA CRUZ,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2020-21,SANTA CRUZ,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,27
SFY2020-21,SANTA CRUZ,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2020-21,SANTA CRUZ,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2020-21,SANTA CRUZ,NON-LONG-TERM CARE,REHABILITATION CLINIC,0
SFY2020-21,SANTA CRUZ,NON-LONG-TERM CARE,SURGICAL CLINIC,4
SFY2020-21,SHASTA,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2020-21,SHASTA,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2020-21,SHASTA,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,15
SFY2020-21,SHASTA,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,1
SFY2020-21,SHASTA,LONG-TERM CARE,SKILLED NURSING FACILITY,10
SFY2020-21,SHASTA,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,0
SFY2020-21,SHASTA,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,1
SFY2020-21,SHASTA,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2020-21,SHASTA,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2020-21,SHASTA,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,2
SFY2020-21,SHASTA,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2020-21,SHASTA,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,5
SFY2020-21,SHASTA,NON-LONG-TERM CARE,HOME HEALTH AGENCY,9
SFY2020-21,SHASTA,NON-LONG-TERM CARE,HOSPICE,4
SFY2020-21,SHASTA,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2020-21,SHASTA,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,42
SFY2020-21,SHASTA,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2020-21,SHASTA,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2020-21,SHASTA,NON-LONG-TERM CARE,REHABILITATION CLINIC,0
SFY2020-21,SHASTA,NON-LONG-TERM CARE,SURGICAL CLINIC,8
SFY2020-21,SIERRA,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
